"Código de radio","Área en km2","Densidad de población","Menores de 18 años","Población total","Hogares","Urbano","Maurio Macri (Cambiemos)","Daniel Scioli (FPV)","Sergio Massa (UNA)","Nicolás del Caño (FIT)","Margarita Stolbizer (Progresistas)","A. Rodríguez Saá (C. Federal)","Votos de la fórmula ganadora en el radio","Votos positivos","Votos en blanco","Votos nulos","Fórmula con más votos en el radio","Electores","Cantidad de circuitos considerados","Distrito electoral imputado","Circuito 1 considerado","Circuito 2 considerado","Circuito 3 considerado","Circuito 4 considerado","Circuito 5 considerado","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820848117",0.12119028,6023.58551366,117,730,271,2,181.46490114,122.92245601,145.66116452,25.12933067,28.85425358,6.67150372,181.46490114,510.70360965,7.89461273,4.55886087,1,677.71358607,1,"21","00334","","","","","82","Santa Fe","82084","Rosario","820848117",730,271,-32.944332,-60.685705,0.085143655822895,"{""type"":""Polygon"",""coordinates"":[[[-60.683323,-32.944373],[-60.683468,-32.944951],[-60.684838,-32.944704],[-60.684982,-32.945236],[-60.685104,-32.945750],[-60.685767,-32.945634],[-60.686445,-32.945501],[-60.687128,-32.945373],[-60.687817,-32.945272],[-60.687392,-32.943602],[-60.687242,-32.942988],[-60.686533,-32.943097],[-60.685177,-32.943363],[-60.683799,-32.943602],[-60.683157,-32.943718],[-60.683323,-32.944373]]]}"
"820842007",0.02492394,22909.6971793,87,571,263,2,196.19582164,65.87652011,56.29310882,12.90364827,31.61771126,1.4337387,196.19582164,364.3205488,5.20673527,1.88649829,1,502.63860306,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842007",571,263,-32.941739,-60.640654,0.017509844990215,"{""type"":""Polygon"",""coordinates"":[[[-60.640103,-32.942448],[-60.640786,-32.942317],[-60.641496,-32.942190],[-60.641363,-32.941649],[-60.641205,-32.941030],[-60.640490,-32.941166],[-60.639799,-32.941302],[-60.639981,-32.941954],[-60.640103,-32.942448]]]}"
"820848118",0.15327162,5343.45507688,167,819,277,2,193.00997642,130.74297116,154.92835117,26.72809722,30.69000544,7.09595502,193.00997642,543.19535643,8.3968801,4.84890259,1,720.83076365,1,"21","00334","","","","","82","Santa Fe","82084","Rosario","820848118",819,277,-32.944714,-60.690704,0.1077153415821,"{""type"":""Polygon"",""coordinates"":[[[-60.687694,-32.944785],[-60.687817,-32.945272],[-60.688175,-32.945219],[-60.688489,-32.945152],[-60.688864,-32.945078],[-60.689171,-32.945028],[-60.689485,-32.946202],[-60.690165,-32.946078],[-60.690821,-32.945967],[-60.691509,-32.945830],[-60.692173,-32.945714],[-60.692355,-32.945753],[-60.692964,-32.945689],[-60.693008,-32.944426],[-60.693042,-32.943325],[-60.692439,-32.943371],[-60.692047,-32.943409],[-60.690888,-32.943634],[-60.688904,-32.943972],[-60.687547,-32.944216],[-60.687694,-32.944785]]]}"
"820841916",0.05834432,7832.8101671,50,457,197,2,146.88920086,52.74298056,50.28164147,10.81231102,24.26177106,1.67019438,146.88920086,286.65809935,4.04362851,2.90086393,1,380.71641469,1,"21","00314","","","","","82","Santa Fe","82084","Rosario","820841916",457,197,-32.9425,-60.649434,0.040953873989663,"{""type"":""Polygon"",""coordinates"":[[[-60.647520,-32.943316],[-60.649569,-32.942969],[-60.650249,-32.942841],[-60.650926,-32.942721],[-60.651577,-32.942601],[-60.651347,-32.941673],[-60.650017,-32.941913],[-60.648671,-32.942147],[-60.647287,-32.942394],[-60.647403,-32.942871],[-60.647520,-32.943316]]]}"
"820842701",0.10956214,8296.66127392,139,909,311,2,328.10816927,90.95723014,87.9950215,20.73546051,51.05453723,3.13645621,328.10816927,581.98687486,5.75016972,2.61371351,1,762.15885947,1,"21","00321","","","","","82","Santa Fe","82084","Rosario","820842701",909,311,-32.943366,-60.654566,0.076936588328919,"{""type"":""Polygon"",""coordinates"":[[[-60.653460,-32.944872],[-60.654326,-32.944712],[-60.656296,-32.944360],[-60.656146,-32.943791],[-60.655865,-32.942555],[-60.655688,-32.941872],[-60.655011,-32.941987],[-60.654323,-32.942111],[-60.653714,-32.942215],[-60.653077,-32.942327],[-60.652826,-32.942375],[-60.653460,-32.944872]]]}"
"820841923",0.02545268,12415.1961842,38,316,157,2,100.33218143,36.02591793,34.34470842,7.38531317,16.57192225,1.14082073,100.33218143,195.80086393,2.76198704,1.98142549,1,260.04708423,1,"21","00314","","","","","82","Santa Fe","82084","Rosario","820841923",316,157,-32.942174,-60.645103,0.017869565473724,"{""type"":""Polygon"",""coordinates"":[[[-60.644406,-32.942293],[-60.644554,-32.942888],[-60.645164,-32.942784],[-60.645947,-32.942633],[-60.645805,-32.942060],[-60.645649,-32.941459],[-60.644908,-32.941590],[-60.644252,-32.941710],[-60.644406,-32.942293]]]}"
"820842906",0.04589088,8476.62900058,54,389,175,2,100.84417808,46.29195205,47.43921233,10.55479452,16.11900685,2.17979452,100.84417808,223.42893836,7.62928082,2.69606164,1,295.30479452,1,"21","00332","","","","","82","Santa Fe","82084","Rosario","820842906",389,175,-32.943328,-60.666347,0.032229209744017,"{""type"":""Polygon"",""coordinates"":[[[-60.665507,-32.944241],[-60.665758,-32.944190],[-60.666052,-32.944139],[-60.666282,-32.944095],[-60.666713,-32.944023],[-60.667205,-32.943914],[-60.667393,-32.943904],[-60.667557,-32.943880],[-60.667194,-32.942415],[-60.666741,-32.942495],[-60.666760,-32.942527],[-60.666334,-32.942567],[-60.665913,-32.942648],[-60.665689,-32.942688],[-60.665410,-32.942744],[-60.665133,-32.942786],[-60.665507,-32.944241]]]}"
"820842015",0.02496521,11455.9429667,49,286,128,2,96.07109448,32.25771749,27.56501403,6.31852198,15.48222638,0,96.07109448,177.69457437,2.54957905,0,1,246.12675398,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842015",286,128,-32.942009,-60.639252,0.017498257936595,"{""type"":""Polygon"",""coordinates"":[[[-60.638694,-32.942717],[-60.639393,-32.942576],[-60.640103,-32.942449],[-60.639981,-32.941954],[-60.639799,-32.941302],[-60.639121,-32.941435],[-60.638389,-32.941570],[-60.638540,-32.942085],[-60.638694,-32.942717]]]}"
"820848007",0.09454944,6271.85106668,85,593,250,2,152.92191781,70.19794521,71.93767123,16.00547945,24.44315068,3.30547945,152.92191781,338.81164384,11.56917808,4.08835616,1,447.80547945,1,"21","00332","","","","","82","Santa Fe","82084","Rosario","820848007",593,250,-32.94396,-60.670412,0.066356770025038,"{""type"":""Polygon"",""coordinates"":[[[-60.667844,-32.945012],[-60.668459,-32.944899],[-60.669874,-32.944663],[-60.671239,-32.944384],[-60.671918,-32.944269],[-60.673281,-32.944025],[-60.672993,-32.942906],[-60.671636,-32.943154],[-60.669607,-32.943513],[-60.668209,-32.943772],[-60.667557,-32.943880],[-60.667844,-32.945012]]]}"
"820842011",0.02510404,19439.1035434,66,488,228,2,171.06329903,57.43779233,49.08200811,11.25070159,27.56750857,1.25007795,171.06329903,317.65138759,4.53975678,1.64483941,1,438.25101341,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842011",488,228,-32.94242,-60.643714,0.017629121535224,"{""type"":""Polygon"",""coordinates"":[[[-60.643016,-32.942512],[-60.643161,-32.943121],[-60.643864,-32.943007],[-60.644554,-32.942888],[-60.644406,-32.942293],[-60.644252,-32.941710],[-60.643548,-32.941837],[-60.642869,-32.941947],[-60.643016,-32.942512]]]}"
"820848311",0.12457979,7481.14924079,183,932,334,2,172.98416475,185.04946707,203.38824494,23.42017266,24.49184123,12.01713744,203.38824494,621.35102809,15.88236902,10.22299568,3,845.31771779,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820848311",932,334,-32.945453,-60.702232,0.087504761022708,"{""type"":""Polygon"",""coordinates"":[[[-60.700985,-32.945318],[-60.699661,-32.945276],[-60.699636,-32.945820],[-60.699620,-32.946355],[-60.700273,-32.946378],[-60.700936,-32.946397],[-60.701448,-32.946406],[-60.702529,-32.946443],[-60.704229,-32.946492],[-60.704238,-32.945948],[-60.704271,-32.944905],[-60.704315,-32.944345],[-60.703747,-32.944334],[-60.702658,-32.944297],[-60.701575,-32.944278],[-60.701043,-32.944260],[-60.701020,-32.944826],[-60.700985,-32.945318]]]}"
"820842103",0.02406863,24762.522206,63,596,296,2,216.05862176,72.54583723,61.99220455,14.21000935,34.81867789,1.57888993,216.05862176,401.20424072,5.73386342,2.07748675,1,553.52556907,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842103",596,296,-32.942278,-60.637877,0.016909735960677,"{""type"":""Polygon"",""coordinates"":[[[-60.637216,-32.942438],[-60.637353,-32.943002],[-60.638021,-32.942850],[-60.638694,-32.942717],[-60.638540,-32.942085],[-60.638389,-32.941570],[-60.637777,-32.941683],[-60.637060,-32.941837],[-60.637216,-32.942438]]]}"
"820842920",0.04582513,11805.7488086,93,541,222,2,191.08911758,91.13028246,85.04839063,19.22662579,37.1780162,3.62951609,191.08911758,427.30194876,10.49616816,3.72761112,1,557.08167287,1,"21","00331","","","","","82","Santa Fe","82084","Rosario","820842920",541,222,-32.943697,-60.664306,0.032197525116876,"{""type"":""Polygon"",""coordinates"":[[[-60.663483,-32.944612],[-60.663837,-32.944544],[-60.664209,-32.944479],[-60.664460,-32.944431],[-60.664829,-32.944370],[-60.665172,-32.944309],[-60.665507,-32.944242],[-60.665133,-32.942786],[-60.664464,-32.942901],[-60.664119,-32.942967],[-60.663809,-32.943017],[-60.663455,-32.943078],[-60.663110,-32.943145],[-60.663303,-32.943927],[-60.663483,-32.944612]]]}"
"820848012",0.06859313,6429.2155166,59,441,188,2,137.08178393,63.92198323,80.77287641,13.55498846,21.02880058,3.24948353,137.08178393,319.60991615,4.8742253,2.83169279,1,418.39421558,1,"21","00333","","","","","82","Santa Fe","82084","Rosario","820848012",441,188,-32.944597,-60.678366,0.048182306273685,"{""type"":""Polygon"",""coordinates"":[[[-60.676258,-32.944576],[-60.676346,-32.944935],[-60.677713,-32.944696],[-60.677889,-32.945370],[-60.678021,-32.945925],[-60.678719,-32.945801],[-60.679392,-32.945673],[-60.679255,-32.945100],[-60.679088,-32.944458],[-60.679677,-32.944348],[-60.680313,-32.944245],[-60.680131,-32.943535],[-60.678262,-32.943869],[-60.676173,-32.944248],[-60.676258,-32.944576]]]}"
"820842702",0.05301502,10770.5330558,68,571,277,2,214.33559629,59.41751527,57.4824621,13.54537226,33.35121068,2.04887984,214.33559629,380.18103643,3.7562797,1.70739986,1,497.87780041,1,"21","00321","","","","","82","Santa Fe","82084","Rosario","820842702",571,277,-32.943274,-60.651714,0.037243769119611,"{""type"":""Polygon"",""coordinates"":[[[-60.650574,-32.944173],[-60.651177,-32.944050],[-60.652511,-32.943838],[-60.653169,-32.943722],[-60.652826,-32.942375],[-60.652241,-32.942476],[-60.650926,-32.942721],[-60.650249,-32.942841],[-60.650434,-32.943537],[-60.650574,-32.944173]]]}"
"820842016",0.02496733,15620.4137224,34,390,151,2,144.30932336,48.4546305,41.40567509,9.49111319,23.25600249,1.05456813,144.30932336,267.97131275,3.82974743,1.38758965,1,369.70938572,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842016",390,151,-32.942653,-60.642329,0.017528441983225,"{""type"":""Polygon"",""coordinates"":[[[-60.641787,-32.943363],[-60.642492,-32.943236],[-60.643161,-32.943121],[-60.643016,-32.942512],[-60.642869,-32.941947],[-60.642222,-32.942055],[-60.641496,-32.942190],[-60.641787,-32.943363]]]}"
"820842104",0.02720089,29925.4897801,128,814,367,2,281.9199815,91.69935245,64.57030527,15.86493987,36.8066605,2.37974098,281.9199815,493.24098057,8.24976873,3.49028677,1,672.19750231,1,"21","00306","","","","","82","Santa Fe","82084","Rosario","820842104",814,367,-32.942581,-60.636466,0.019082040171711,"{""type"":""Polygon"",""coordinates"":[[[-60.635725,-32.942738],[-60.635873,-32.943330],[-60.636628,-32.943168],[-60.637353,-32.943002],[-60.637216,-32.942438],[-60.637060,-32.941837],[-60.635577,-32.942147],[-60.635725,-32.942738]]]}"
"820843205",0.18712486,5344.02550292,243,1000,308,2,174.83179268,187.02596338,205.56061605,23.67032137,24.75343633,12.14549138,205.56061605,627.98762118,16.05200714,10.33218655,3,854.34647847,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820843205",1000,308,-32.946625,-60.715796,0.13143770875965,"{""type"":""Polygon"",""coordinates"":[[[-60.719269,-32.947630],[-60.719294,-32.947267],[-60.719347,-32.946108],[-60.719345,-32.945838],[-60.718741,-32.945808],[-60.717050,-32.945777],[-60.716448,-32.945769],[-60.715345,-32.945736],[-60.714181,-32.945695],[-60.713591,-32.945693],[-60.713071,-32.945684],[-60.712533,-32.945261],[-60.712395,-32.945169],[-60.712376,-32.945619],[-60.712349,-32.946122],[-60.712289,-32.947433],[-60.712894,-32.947445],[-60.714008,-32.947475],[-60.714676,-32.947499],[-60.715505,-32.947516],[-60.716409,-32.947541],[-60.716975,-32.947574],[-60.717563,-32.947603],[-60.718691,-32.947624],[-60.719269,-32.947630]]]}"
"820841915",0.01896931,25778.475499,52,489,245,2,157.71641469,56.63066955,53.98790497,11.60928726,26.05010799,1.79330454,157.71641469,307.78768898,4.34168467,3.11468683,1,408.77904968,1,"21","00314","","","","","82","Santa Fe","82084","Rosario","820841915",489,245,-32.942973,-60.646732,0.013316812996786,"{""type"":""Polygon"",""coordinates"":[[[-60.646059,-32.943075],[-60.646179,-32.943557],[-60.646857,-32.943424],[-60.647520,-32.943317],[-60.647403,-32.942871],[-60.647287,-32.942394],[-60.645947,-32.942633],[-60.646059,-32.943075]]]}"
"820848308",0.13133666,7697.7746249,184,1011,364,2,190.99853705,204.32030609,224.56886324,25.85912255,27.04239345,13.26858833,224.56886324,686.05781072,17.53634069,11.28760671,3,933.34813433,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820848308",1011,364,-32.946566,-60.694711,0.092255819818984,"{""type"":""Polygon"",""coordinates"":[[[-60.693494,-32.946551],[-60.693471,-32.946944],[-60.693176,-32.946927],[-60.692931,-32.946916],[-60.692899,-32.947927],[-60.693435,-32.947946],[-60.694381,-32.947964],[-60.695676,-32.948005],[-60.696976,-32.948043],[-60.696990,-32.947800],[-60.697002,-32.947288],[-60.697004,-32.947031],[-60.696256,-32.947008],[-60.695747,-32.946987],[-60.695502,-32.946981],[-60.695609,-32.944974],[-60.694882,-32.944943],[-60.694906,-32.944453],[-60.694067,-32.944431],[-60.693584,-32.944424],[-60.693547,-32.945052],[-60.693541,-32.945678],[-60.693494,-32.946551]]]}"
"820842111",0.05031735,11010.1183924,67,554,248,2,197.41191144,66.28484565,56.64203305,12.98362956,31.81368881,1.44262551,197.41191144,366.57873402,5.23900842,1.89819146,1,505.75413159,1,"21","00307","","","","","82","Santa Fe","82084","Rosario","820842111",554,248,-32.94303,-60.640245,0.035331460826567,"{""type"":""Polygon"",""coordinates"":[[[-60.638989,-32.943873],[-60.639727,-32.943720],[-60.641062,-32.943494],[-60.641788,-32.943363],[-60.641496,-32.942190],[-60.640786,-32.942317],[-60.640103,-32.942449],[-60.639393,-32.942576],[-60.638694,-32.942717],[-60.638831,-32.943268],[-60.638989,-32.943873]]]}"
"820848115",0.1218642,2666.90295902,53,325,103,2,80.51949937,54.54307999,64.63268638,11.15037185,12.80319245,2.96027571,80.51949937,226.60910575,3.50299293,2.02285507,1,300.71467441,1,"21","00334","","","","","82","Santa Fe","82084","Rosario","820848115",325,103,-32.945704,-60.68096,0.085632974017347,"{""type"":""Polygon"",""coordinates"":[[[-60.679531,-32.946241],[-60.679641,-32.946727],[-60.680358,-32.946610],[-60.680881,-32.946510],[-60.681198,-32.947676],[-60.681446,-32.947637],[-60.682672,-32.947397],[-60.682375,-32.946250],[-60.682106,-32.945190],[-60.681957,-32.944590],[-60.681797,-32.943966],[-60.680569,-32.944193],[-60.680313,-32.944245],[-60.679677,-32.944348],[-60.679088,-32.944458],[-60.679255,-32.945100],[-60.679531,-32.946241]]]}"
"820848310",0.08698605,6391.82935048,115,556,205,2,101.85048953,108.95435911,119.7519573,13.78944745,14.42042988,7.07551083,119.7519573,365.84219411,9.35130138,6.01914699,3,497.71043197,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820848310",556,205,-32.946552,-60.698664,0.061071287209507,"{""type"":""Polygon"",""coordinates"":[[[-60.699001,-32.945050],[-60.699000,-32.945077],[-60.698541,-32.945076],[-60.697814,-32.945054],[-60.697732,-32.947053],[-60.698370,-32.947098],[-60.698282,-32.947365],[-60.698273,-32.947598],[-60.696995,-32.947553],[-60.696990,-32.947800],[-60.696976,-32.948043],[-60.699550,-32.948116],[-60.699594,-32.947110],[-60.699636,-32.945820],[-60.699682,-32.944746],[-60.699003,-32.944726],[-60.699001,-32.945050]]]}"
"820843207",0.21025082,5184.28405913,337,1090,290,2,173.90797871,186.03771522,204.47443049,23.54524701,24.62263878,12.08131441,204.47443049,624.66932463,15.96718808,10.27759111,3,849.83209813,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820843207",1090,290,-32.94668,-60.724476,0.14761344704126,"{""type"":""Polygon"",""coordinates"":[[[-60.719345,-32.945876],[-60.719347,-32.946108],[-60.719311,-32.946890],[-60.719814,-32.946920],[-60.721709,-32.947014],[-60.721703,-32.947099],[-60.721704,-32.947175],[-60.721672,-32.947674],[-60.722765,-32.947508],[-60.723187,-32.947463],[-60.724053,-32.947486],[-60.724364,-32.947504],[-60.724766,-32.947517],[-60.725529,-32.947481],[-60.726304,-32.947514],[-60.727112,-32.947530],[-60.728278,-32.947566],[-60.728676,-32.947574],[-60.729065,-32.947586],[-60.729090,-32.946854],[-60.729127,-32.946045],[-60.728748,-32.946038],[-60.728341,-32.946021],[-60.727960,-32.946009],[-60.727168,-32.945994],[-60.726769,-32.945972],[-60.726389,-32.945956],[-60.726368,-32.945982],[-60.725629,-32.945933],[-60.725224,-32.945929],[-60.724811,-32.945916],[-60.724422,-32.945909],[-60.724115,-32.945905],[-60.723341,-32.945908],[-60.722890,-32.945903],[-60.721775,-32.945905],[-60.721058,-32.945879],[-60.719928,-32.945862],[-60.719345,-32.945838],[-60.719345,-32.945876]]]}"
"820842105",0.0231039,15278.8036198,48,353,166,2,125.34343201,40.77012026,28.70837188,7.05365402,16.36447734,1.0580481,125.34343201,219.29810361,3.66790009,1.55180389,1,298.863321,1,"21","00306","","","","","82","Santa Fe","82084","Rosario","820842105",353,166,-32.942888,-60.635105,0.016216689223257,"{""type"":""Polygon"",""coordinates"":[[[-60.635010,-32.943688],[-60.635016,-32.943693],[-60.635154,-32.943492],[-60.635873,-32.943330],[-60.635577,-32.942147],[-60.634579,-32.942356],[-60.634442,-32.942687],[-60.634295,-32.943082],[-60.635010,-32.943688]]]}"
"820841914",0.01993024,18163.3501642,50,362,174,2,112.60302376,40.43196544,38.54514039,8.28855292,18.5987041,1.28034557,112.60302376,219.74773218,3.09978402,2.2237581,1,291.85140389,1,"21","00314","","","","","82","Santa Fe","82084","Rosario","820841914",362,174,-32.943228,-60.645367,0.014007189457769,"{""type"":""Polygon"",""coordinates"":[[[-60.644773,-32.943748],[-60.644792,-32.943817],[-60.645485,-32.943693],[-60.646179,-32.943557],[-60.645947,-32.942633],[-60.645164,-32.942784],[-60.644554,-32.942888],[-60.644669,-32.943366],[-60.644773,-32.943748]]]}"
"820842703",0.05667208,7499.28420736,58,425,176,2,142.05873739,41.44126261,39.29157175,7.7030589,20.78034494,1.79140905,142.05873739,253.06638464,2.92596811,2.08997722,1,347.95135047,1,"21","00320","","","","","82","Santa Fe","82084","Rosario","820842703",425,176,-32.943758,-60.649054,0.039784510620988,"{""type"":""Polygon"",""coordinates"":[[[-60.647872,-32.944682],[-60.648534,-32.944558],[-60.649864,-32.944318],[-60.650574,-32.944173],[-60.650434,-32.943537],[-60.650249,-32.942841],[-60.649569,-32.942969],[-60.647520,-32.943317],[-60.647724,-32.944091],[-60.647872,-32.944682]]]}"
"820848315",0.1842713,4694.16558471,186,865,297,2,156.81742038,167.75512435,184.37999775,21.23137148,22.20288411,10.89404048,184.37999775,563.28083854,14.39803546,9.26757552,3,766.31606193,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820848315",865,297,-32.948255,-60.711077,0.12940087631763,"{""type"":""Polygon"",""coordinates"":[[[-60.710003,-32.945583],[-60.709987,-32.946080],[-60.709934,-32.946996],[-60.709921,-32.947355],[-60.709900,-32.948065],[-60.709860,-32.949175],[-60.709844,-32.950349],[-60.709814,-32.950884],[-60.710928,-32.950917],[-60.712136,-32.950942],[-60.712321,-32.946724],[-60.712349,-32.946122],[-60.712376,-32.945619],[-60.712094,-32.945647],[-60.711751,-32.945633],[-60.711431,-32.945615],[-60.710565,-32.945605],[-60.710003,-32.945583]]]}"
"820848309",0.07573179,7275.67642518,106,551,203,2,102.77430349,109.94260727,120.83814285,13.91452181,14.55122743,7.1396878,120.83814285,369.16049065,9.43612044,6.07374242,3,502.22481231,1,"21","00347","","","","","82","Santa Fe","82084","Rosario","820848309",551,203,-32.946189,-60.696794,0.053182419380159,"{""type"":""Polygon"",""coordinates"":[[[-60.697981,-32.947588],[-60.698273,-32.947598],[-60.698282,-32.947365],[-60.698370,-32.947098],[-60.697732,-32.947053],[-60.697814,-32.945054],[-60.696320,-32.944999],[-60.695984,-32.944990],[-60.695609,-32.944974],[-60.695502,-32.946981],[-60.695747,-32.946987],[-60.696256,-32.947008],[-60.697004,-32.947031],[-60.697002,-32.947288],[-60.696995,-32.947553],[-60.697981,-32.947588]]]}"
